"File exported from UTC Confirmations Portal on December 14, 2018, 14:00 EST"

Supplier Code:,0000164499
Supplier Name:,TRIPLE INC
User Email:,pkarchner@tripleinc.com
* Date Format MM/DD/YYYY

** INSTRUCTIONS:,"Please only edit Columns K-M below ""row 12"". All columns must be present and do not duplicate or delete columns. Only ""rows 10"" and above may be removed. Additional columns will be ignored as long as they don't duplicate a required column header. Naming of the column header row cannot be modified. The ordering of columns is flexible. When importing your file back into the Confirmations screen, please make sure all cells have a value matching the exported format. Date format can be MM/DD/YYYY, MM/DD/YY, M/D/YY."
** REASON CODES:,Capacity Issue,Import/ Export Control,Input Material (Vendor Supplied),Machine Down Time,Producibility Technical,Quality,Supplier Other,Natural Disaster,Commercial Issues  (Ex: PO terms/pricing),UTC Supplied Input Material,UTC Receiving/ Shipping,UTC Schedule under lead time / change,UTC Transportation / Logistics,UTC Engineering,UTC Other

PRIORITY,PRODUCT_ID,OPEN_QTY,ORDER_ID,ITEM_ID,SCH_LINE,LOCATION,REQ_DATE,OTD_DATE,COMMIT_STAT,COMMIT_DATE,REASON_CODE,COMMENTS
,819693-8,3.0,S117214A,1130,7,2710,06/03/2019,06/03/2019,COMMITTED,06/03/2019,,
,819693-8,3.0,S117214A,1130,6,2710,06/14/2019,06/14/2019,COMMITTED,06/14/2019,,
,819693-8,3.0,S117214A,1130,4,2710,05/07/2019,05/07/2019,COMMITTED,05/07/2019,,
,819693-8,4.0,S117214A,1130,2,2710,02/12/2019,02/12/2019,COMMITTED,02/12/2019,,
OVERDUE,1001268-1,9.0,S117214A,1080,6,2710,12/12/2018,12/12/2018,COMMITTED,02/01/2019,Supplier Other,"Parts scrapped by outside vendor,"
,1028052-1,1.0,S117214A,1070,1,2710,02/01/2019,02/01/2019,COMMITTED,02/01/2019,,
OVERDUE,1013078-1,4.0,S117214A,1060,3,2710,09/03/2018,10/17/2018,COMMITTED,01/02/2019,Supplier Other,FALL OUT IN LAST LOT
OVERDUE,1013079-1,4.0,S117214A,1040,5,2710,11/01/2018,11/01/2018,COMMITTED,01/02/2019,Supplier Other,Screen material delays
,823716-1,1.0,S117214A,830,9,2710,04/22/2019,04/22/2019,UNCOMMITTED,04/22/2019,,
,823716-1,2.0,S117214A,830,7,2710,02/26/2019,02/26/2019,COMMITTED,02/26/2019,,
,823707-2,2.0,S117214A,800,9,2710,01/18/2019,01/18/2019,COMMITTED,01/18/2019,,
,823707-2,1.0,S117214A,800,8,2710,05/04/2019,05/04/2019,COMMITTED,05/04/2019,,
,823707-2,2.0,S117214A,800,7,2710,05/03/2019,05/03/2019,COMMITTED,05/03/2019,,
,823707-2,2.0,S117214A,800,6,2710,03/19/2019,03/19/2019,COMMITTED,03/19/2019,,
,823707-2,1.0,S117214A,800,5,2710,04/12/2019,04/12/2019,COMMITTED,04/12/2019,,
,817176-107,4.0,S117214A,720,10,2710,06/02/2019,06/02/2019,CHANGED,01/29/2019,,
,817176-107,2.0,S117214A,720,8,2710,05/04/2019,05/04/2019,COMMITTED,05/04/2019,UTC Schedule under lead time / change,
,817166-3,10.0,S117214A,710,22,2710,04/10/2019,04/10/2019,COMMITTED,04/10/2019,,
,817166-3,14.0,S117214A,710,21,2710,04/09/2019,04/09/2019,COMMITTED,04/09/2019,,
,817166-3,10.0,S117214A,710,20,2710,02/26/2019,02/26/2019,COMMITTED,02/26/2019,,
AT RISK,817166-3,10.0,S117214A,710,19,2710,02/09/2019,02/09/2019,CHANGED,02/09/2019,,
OVERDUE,800989-1,4.0,S117214A,570,11,2710,11/27/2018,11/27/2018,COMMITTED,01/02/2019,Supplier Other,Outside Process delays
OVERDUE,800989-1,1.0,S117214A,570,8,2710,08/31/2018,10/31/2018,COMMITTED,01/02/2019,Supplier Other,Outside Process delays
OVERDUE,800976-1,5.0,S117214A,560,8,2710,10/31/2018,11/26/2018,COMMITTED,02/25/2019,Supplier Other,"sleeves scrapped, remaking"
OVERDUE,795997-1,5.0,S117214A,480,4,2710,08/17/2018,10/01/2018,COMMITTED,12/21/2018,Supplier Other,waiting on screen material
OVERDUE,794592-1,2.0,S117214A,440,2,2710,11/30/2018,11/30/2018,COMMITTED,01/03/2019,Supplier Other,waiting on screen material
,806819-2,1.0,S117214A,1050,2,2710,03/16/2019,03/16/2019,COMMITTED,03/16/2019,,
,806193-1,2.0,S117214A,640,6,2710,01/12/2019,01/12/2019,COMMITTED,01/12/2019,,
OVERDUE,803343-1,2.0,S117214A,630,3,2710,09/17/2018,10/24/2018,COMMITTED,03/01/2019,Input Material (Vendor Supplied),CPM 10V MATERIAL ISSUE
OVERDUE,800991-2,1.0,S117214A,580,1,2710,11/19/2018,11/19/2018,COMMITTED,01/14/2019,Supplier Other,Outside Process delays
,800989-1,4.0,S117214A,570,13,2710,03/24/2019,03/24/2019,COMMITTED,03/24/2019,,
LATE,800989-1,4.0,S117214A,570,12,2710,12/16/2018,01/02/2019,COMMITTED,01/02/2019,UTC Schedule under lead time / change,
OVERDUE,800989-1,4.0,S117214A,570,10,2710,09/10/2018,11/05/2018,COMMITTED,01/02/2019,Supplier Other,Outside Process delays
OVERDUE,800989-1,4.0,S117214A,570,9,2710,09/03/2018,11/05/2018,COMMITTED,01/02/2019,Supplier Other,Outside Process delays
,800976-1,5.0,S117214A,560,10,2710,03/10/2019,03/10/2019,COMMITTED,03/10/2019,,
LATE,800976-1,8.0,S117214A,560,9,2710,12/23/2018,12/23/2018,COMMITTED,02/25/2019,Supplier Other,"sleeves scrapped, remaking"
,755285-2,5.0,0010776461,70,1,2701,04/04/2019,04/04/2019,COMMITTED,04/04/2019,UTC Schedule under lead time / change,
,SK95938-262,2.0,0010755844,60,1,2701,12/31/2022,12/31/2022,COMMITTED,12/31/2022,UTC Schedule under lead time / change,
OVERDUE,819693-5,2.0,0010828660,40,1,2701,11/20/2018,11/20/2018,COMMITTED,12/18/2018,UTC Schedule under lead time / change,
OVERDUE,819693-5,6.0,0010828660,50,1,2701,12/03/2018,12/03/2018,COMMITTED,12/18/2018,UTC Schedule under lead time / change,
,819693-5,6.0,0010828660,60,1,2701,12/18/2018,12/18/2018,COMMITTED,12/18/2018,Supplier Other,Outside Process delays
,819693-5,6.0,0010828660,70,1,2701,01/31/2019,01/31/2019,COMMITTED,01/31/2019,,
OVERDUE,1022362-3,1.0,0009991393,40,1,2719,04/16/2018,08/17/2018,COMMITTED,01/02/2019,Quality,returns
OVERDUE,1022362-3,1.0,0009991393,20,1,2719,04/16/2018,08/17/2018,COMMITTED,01/02/2019,Quality,returns
,817176-8,3.0,0010843630,90,1,2701,02/25/2019,02/25/2019,COMMITTED,02/25/2019,UTC Schedule under lead time / change,
,817176-8,3.0,0010843630,130,1,2701,01/05/2019,01/05/2019,COMMITTED,01/05/2019,Supplier Other,DELAYS AT OUTSIDE SUPPLIERS
,817176-8,3.0,0010843630,100,1,2701,05/14/2019,05/14/2019,COMMITTED,05/14/2019,UTC Schedule under lead time / change,
,817176-8,1.0,0010843630,120,1,2701,01/05/2019,01/05/2019,COMMITTED,01/05/2019,Supplier Other,12 PCS SHIPPED 11/16/18
,826595-4,7.0,0011018431,10,1,2702,12/31/2018,12/31/2018,COMMITTED,12/31/2018,UTC Schedule under lead time / change,
,826595-4,4.0,0011018431,20,1,2702,01/04/2019,01/04/2019,COMMITTED,01/04/2019,UTC Schedule under lead time / change,
,826595-4,8.0,0011018431,30,1,2702,02/01/2019,02/01/2019,COMMITTED,02/01/2019,UTC Schedule under lead time / change,
,826595-4,8.0,0011018431,40,1,2702,02/08/2019,02/08/2019,COMMITTED,02/08/2019,UTC Schedule under lead time / change,
,826595-4,4.0,0011018431,50,1,2702,06/28/2019,06/28/2019,COMMITTED,06/28/2019,UTC Schedule under lead time / change,
,826595-4,8.0,0011018431,60,1,2702,06/28/2019,06/28/2019,COMMITTED,06/28/2019,UTC Schedule under lead time / change,
,826595-4,8.0,0011018431,70,1,2702,08/21/2019,08/21/2019,COMMITTED,08/21/2019,UTC Schedule under lead time / change,
,826595-4,8.0,0011018431,80,1,2702,09/26/2019,09/26/2019,COMMITTED,09/26/2019,UTC Schedule under lead time / change,
,826595-4,4.0,0011018431,90,1,2702,10/24/2019,10/24/2019,COMMITTED,10/24/2019,UTC Schedule under lead time / change,
,826595-4,8.0,0011018431,100,1,2702,11/12/2019,12/31/2025,CHANGED,11/12/2019,UTC Schedule under lead time / change,
,826595-4,1.0,0011018431,110,1,2702,10/10/2019,10/10/2019,COMMITTED,10/10/2019,UTC Schedule under lead time / change,
,826595-4,1.0,0011018431,120,1,2702,10/10/2019,10/10/2019,COMMITTED,10/10/2019,UTC Schedule under lead time / change,
,826595-4,2.0,0011018431,160,1,2702,11/12/2019,12/31/2025,CHANGED,11/12/2019,UTC Schedule under lead time / change,
,826595-4,1.0,0011018431,130,1,2702,10/17/2019,10/17/2019,COMMITTED,10/17/2019,UTC Schedule under lead time / change,
,826595-4,1.0,0011018431,140,1,2702,10/31/2019,12/31/2025,CHANGED,10/31/2019,UTC Schedule under lead time / change,
,826595-4,4.0,0011018431,150,1,2702,10/17/2019,10/17/2019,COMMITTED,10/17/2019,UTC Schedule under lead time / change,
,826595-4,2.0,0011018431,170,1,2702,11/12/2019,12/31/2025,CHANGED,11/12/2019,UTC Schedule under lead time / change,
,826595-4,2.0,0011018431,180,1,2702,11/26/2019,12/31/2025,CHANGED,11/26/2019,UTC Schedule under lead time / change,
,826595-4,2.0,0011018431,200,1,2702,12/31/2022,12/31/2022,COMMITTED,12/31/2022,UTC Schedule under lead time / change,
,826595-4,2.0,0011018431,190,1,2702,12/31/2022,12/31/2022,COMMITTED,12/31/2022,UTC Schedule under lead time / change,
,819752-1,1.0,0011016676,10,1,2701,03/15/2019,03/15/2019,COMMITTED,03/15/2019,,
,819752-1,1.0,0011016676,20,1,2701,03/15/2019,03/15/2019,COMMITTED,03/15/2019,,
,819752-1,1.0,0011016676,30,1,2701,02/27/2019,02/27/2019,COMMITTED,02/27/2019,,
,819752-1,1.0,0011016676,40,1,2701,03/15/2019,03/15/2019,COMMITTED,03/15/2019,,
,819752-1,1.0,0011016676,50,1,2701,02/06/2019,02/06/2019,COMMITTED,02/06/2019,UTC Schedule under lead time / change,
,782185-2,1.0,0011020797,160,1,2701,01/07/2021,01/07/2021,COMMITTED,01/07/2021,UTC Schedule under lead time / change,
,782185-2,1.0,0011020797,140,1,2701,10/08/2020,10/08/2020,COMMITTED,10/08/2020,UTC Schedule under lead time / change,
,782185-2,1.0,0011020797,130,1,2701,08/25/2020,08/25/2020,COMMITTED,08/25/2020,UTC Schedule under lead time / change,
,782185-2,1.0,0011020797,120,1,2701,07/09/2020,07/09/2020,COMMITTED,07/09/2020,UTC Schedule under lead time / change,
,782185-2,1.0,0011020797,150,1,2701,11/24/2020,11/24/2020,COMMITTED,11/24/2020,UTC Schedule under lead time / change,
,782185-2,1.0,0011020797,110,1,2701,05/21/2020,05/21/2020,COMMITTED,05/21/2020,UTC Schedule under lead time / change,
,782185-2,1.0,0011020797,100,1,2701,04/08/2020,04/08/2020,COMMITTED,04/08/2020,UTC Schedule under lead time / change,
,782185-2,1.0,0011020797,80,1,2701,03/25/2019,03/25/2019,COMMITTED,03/25/2019,UTC Schedule under lead time / change,
,782185-2,1.0,0011020797,70,1,2701,03/25/2019,03/25/2019,COMMITTED,03/25/2019,UTC Schedule under lead time / change,
,782185-2,1.0,0011020797,60,1,2701,01/17/2019,01/17/2019,COMMITTED,01/17/2019,UTC Schedule under lead time / change,
,782185-2,1.0,0011020797,90,1,2701,02/20/2020,02/20/2020,COMMITTED,02/20/2020,UTC Schedule under lead time / change,
,782185-2,1.0,0011020797,50,1,2701,01/17/2019,01/17/2019,COMMITTED,01/17/2019,UTC Schedule under lead time / change,
OVERDUE,782185-2,1.0,0011020797,40,1,2701,10/31/2018,01/07/2019,COMMITTED,01/10/2019,Supplier Other,Machine Down in EDM wire
,776752-1,1.0,H117214D,110,938,2701,06/19/2019,06/19/2019,COMMITTED,06/19/2019,UTC Schedule under lead time / change,
,776752-1,1.0,H117214D,110,909,2701,04/25/2019,04/25/2019,COMMITTED,04/25/2019,UTC Schedule under lead time / change,
,792016-1,1.0,H117214D,30,667,2701,04/04/2019,04/04/2019,COMMITTED,04/04/2019,UTC Schedule under lead time / change,
,792016-1,1.0,H117214D,30,666,2701,05/16/2019,05/16/2019,COMMITTED,05/16/2019,,
,792016-1,1.0,H117214D,30,606,2701,03/15/2019,03/15/2019,COMMITTED,03/15/2019,UTC Schedule under lead time / change,
,792016-1,1.0,H117214D,30,475,2701,01/25/2019,01/25/2019,COMMITTED,01/25/2019,,
,776752-1,1.0,H117214D,110,598,2701,01/17/2019,01/17/2019,COMMITTED,01/17/2019,UTC Schedule under lead time / change,
,776752-1,1.0,H117214D,110,723,2701,02/28/2019,02/28/2019,COMMITTED,02/28/2019,UTC Schedule under lead time / change,
,776752-1,1.0,H117214D,110,967,2701,06/19/2019,06/19/2019,COMMITTED,06/19/2019,UTC Schedule under lead time / change,
,776757-1,1.0,H117214D,120,928,2701,06/19/2019,06/19/2019,COMMITTED,06/19/2019,UTC Schedule under lead time / change,
,776757-1,2.0,H117214D,120,655,2701,02/28/2019,02/28/2019,COMMITTED,02/28/2019,UTC Schedule under lead time / change,
LATE,776757-1,1.0,H117214D,120,30,2701,01/03/2019,01/03/2019,COMMITTED,01/17/2019,UTC Schedule under lead time / change,
,825651-2,10.0,H117214D,130,732,2702,06/26/2019,06/26/2019,COMMITTED,06/26/2019,,
,825651-2,1.0,H117214D,130,613,2702,03/29/2019,03/29/2019,COMMITTED,03/29/2019,UTC Schedule under lead time / change,
,1027998-1,2.0,H117214D,170,168,2701,04/09/2019,04/09/2019,COMMITTED,04/09/2019,,
,825651-2,10.0,H117214D,130,749,2702,07/30/2019,07/30/2019,COMMITTED,07/30/2019,,
,825651-2,4.0,H117214D,130,706,2702,06/03/2019,06/03/2019,COMMITTED,06/03/2019,UTC Schedule under lead time / change,
,825651-2,11.0,H117214D,130,682,2702,05/24/2019,05/24/2019,COMMITTED,05/24/2019,,
,825651-2,8.0,H117214D,130,648,2702,03/27/2019,03/27/2019,COMMITTED,03/27/2019,UTC Schedule under lead time / change,
,825651-2,21.0,H117214D,130,647,2702,02/27/2019,02/27/2019,COMMITTED,02/27/2019,,
,825651-2,1.0,H117214D,130,646,2702,04/05/2019,04/05/2019,COMMITTED,04/05/2019,UTC Schedule under lead time / change,
,825651-2,10.0,H117214D,130,645,2702,04/24/2019,04/24/2019,COMMITTED,04/24/2019,,
,1027998-1,1.0,H117214D,170,217,2701,02/19/2019,02/19/2019,COMMITTED,02/19/2019,UTC Schedule under lead time / change,
,1027998-1,1.0,H117214D,170,216,2701,01/08/2019,01/08/2019,COMMITTED,01/08/2019,UTC Schedule under lead time / change,
,1027998-1,1.0,H117214D,170,215,2701,02/19/2019,02/19/2019,COMMITTED,02/19/2019,UTC Schedule under lead time / change,
,1027998-1,3.0,H117214D,170,218,2701,02/19/2019,02/19/2019,COMMITTED,02/19/2019,,
,1027998-1,1.0,H117214D,170,214,2701,02/18/2019,02/18/2019,COMMITTED,02/18/2019,,
,1027998-1,1.0,H117214D,170,213,2701,01/17/2019,01/17/2019,COMMITTED,01/17/2019,UTC Schedule under lead time / change,
,1027998-1,1.0,H117214D,170,212,2701,02/12/2019,02/12/2019,COMMITTED,02/12/2019,,
,1027998-1,1.0,H117214D,170,211,2701,02/05/2019,02/05/2019,COMMITTED,02/05/2019,,
,819751-2,2.0,H117214D,150,562,2701,02/06/2019,02/06/2019,COMMITTED,02/06/2019,UTC Schedule under lead time / change,
,819751-2,3.0,H117214D,150,561,2701,03/15/2019,03/15/2019,COMMITTED,03/15/2019,,
,819751-2,1.0,H117214D,150,560,2701,04/02/2019,04/02/2019,COMMITTED,04/02/2019,,
,1027637-1,2.0,H117214D,140,215,2701,04/09/2019,04/09/2019,COMMITTED,04/09/2019,,
,1027637-1,3.0,H117214D,140,214,2701,02/19/2019,02/19/2019,COMMITTED,02/19/2019,UTC Schedule under lead time / change,
,1027637-1,1.0,H117214D,140,213,2701,02/19/2019,02/19/2019,COMMITTED,02/19/2019,UTC Schedule under lead time / change,
,1027637-1,1.0,H117214D,140,212,2701,02/19/2019,02/19/2019,COMMITTED,02/19/2019,UTC Schedule under lead time / change,
,1027637-1,1.0,H117214D,140,211,2701,02/18/2019,02/18/2019,COMMITTED,02/18/2019,,
,1027637-1,1.0,H117214D,140,210,2701,02/12/2019,02/12/2019,COMMITTED,02/12/2019,,
,1027637-1,1.0,H117214D,140,209,2701,02/05/2019,02/05/2019,COMMITTED,02/05/2019,,
,817226-6,1.0,H117214D,190,337,2701,04/10/2019,04/10/2019,COMMITTED,04/10/2019,UTC Schedule under lead time / change,
OVERDUE,817226-6,1.0,H117214D,190,285,2701,12/06/2018,03/02/2019,COMMITTED,03/02/2019,UTC Schedule under lead time / change,
,755107-2,3.0,H117214D,180,179,2701,02/08/2019,02/08/2019,COMMITTED,02/08/2019,,
,817226-6,1.0,H117214D,190,338,2701,05/22/2019,05/22/2019,COMMITTED,05/22/2019,,
,817226-6,1.0,H117214D,190,332,2701,04/17/2019,04/17/2019,COMMITTED,04/17/2019,UTC Schedule under lead time / change,
,817226-6,1.0,H117214D,190,311,2701,04/03/2019,04/03/2019,COMMITTED,04/03/2019,UTC Schedule under lead time / change,
,817226-6,1.0,H117214D,190,297,2701,03/07/2019,03/07/2019,COMMITTED,03/07/2019,UTC Schedule under lead time / change,
,819751-2,1.0,H117214D,150,769,2701,08/20/2019,08/20/2019,UNCOMMITTED,08/20/2019,,
,819751-2,1.0,H117214D,150,768,2701,07/10/2019,07/10/2019,COMMITTED,07/10/2019,,
,819751-2,1.0,H117214D,150,762,2701,06/18/2019,06/18/2019,COMMITTED,06/18/2019,UTC Schedule under lead time / change,
,776757-1,1.0,H117214D,120,870,2701,06/19/2019,06/19/2019,COMMITTED,06/19/2019,UTC Schedule under lead time / change,
LATE,776757-1,1.0,H117214D,120,600,2701,01/03/2019,01/03/2019,COMMITTED,01/17/2019,UTC Schedule under lead time / change,
,776757-1,1.0,H117214D,120,599,2701,01/17/2019,01/17/2019,COMMITTED,01/17/2019,UTC Schedule under lead time / change,
,1027637-1,2.0,H117214D,140,162,2701,01/08/2019,01/08/2019,COMMITTED,01/08/2019,UTC Schedule under lead time / change,
LATE,819652-3,2.0,H117214D,60,2548,2701,01/24/2019,03/14/2019,COMMITTED,03/14/2019,UTC Schedule under lead time / change,
LATE,819652-3,2.0,H117214D,60,2481,2701,01/03/2019,03/07/2019,COMMITTED,03/07/2019,UTC Schedule under lead time / change,
LATE,819652-3,2.0,H117214D,60,2345,2701,12/18/2018,02/28/2019,COMMITTED,02/28/2019,UTC Schedule under lead time / change,
OVERDUE,819652-3,2.0,H117214D,60,2277,2701,12/11/2018,02/21/2019,COMMITTED,02/21/2019,UTC Schedule under lead time / change,
OVERDUE,819652-3,2.0,H117214D,60,2207,2701,12/06/2018,02/07/2019,COMMITTED,02/07/2019,UTC Schedule under lead time / change,
,783005-103,1.0,H117214D,50,689,2701,03/18/2020,03/18/2020,COMMITTED,03/18/2020,UTC Schedule under lead time / change,
,783005-103,2.0,H117214D,50,676,2701,11/26/2019,11/26/2019,COMMITTED,11/26/2019,UTC Schedule under lead time / change,
,783005-103,1.0,H117214D,50,519,2701,10/24/2019,10/24/2019,COMMITTED,10/24/2019,UTC Schedule under lead time / change,
,783005-103,1.0,H117214D,50,511,2701,06/19/2019,06/19/2019,COMMITTED,06/19/2019,UTC Schedule under lead time / change,
,783005-103,2.0,H117214D,50,510,2701,02/28/2019,02/28/2019,COMMITTED,02/28/2019,UTC Schedule under lead time / change,
,783005-103,1.0,H117214D,50,508,2701,08/08/2019,08/08/2019,COMMITTED,08/08/2019,UTC Schedule under lead time / change,
,783005-103,1.0,H117214D,50,507,2701,08/01/2019,08/01/2019,COMMITTED,08/01/2019,UTC Schedule under lead time / change,
,783005-103,1.0,H117214D,50,506,2701,08/14/2019,08/14/2019,COMMITTED,08/14/2019,UTC Schedule under lead time / change,
,783005-103,1.0,H117214D,50,509,2701,06/19/2019,06/19/2019,COMMITTED,06/19/2019,UTC Schedule under lead time / change,
LATE,819652-3,2.0,H117214D,60,2615,2701,01/31/2019,03/21/2019,COMMITTED,03/21/2019,UTC Schedule under lead time / change,
,819652-3,2.0,H117214D,60,2978,2701,05/02/2019,05/02/2019,COMMITTED,05/02/2019,UTC Schedule under lead time / change,
,819652-3,2.0,H117214D,60,2977,2701,04/17/2019,04/17/2019,COMMITTED,04/17/2019,UTC Schedule under lead time / change,
,819652-3,2.0,H117214D,60,2976,2701,04/03/2019,04/03/2019,COMMITTED,04/03/2019,UTC Schedule under lead time / change,
,819652-3,2.0,H117214D,60,2975,2701,03/21/2019,03/21/2019,COMMITTED,03/21/2019,UTC Schedule under lead time / change,
,819652-3,2.0,H117214D,60,2974,2701,03/07/2019,03/07/2019,COMMITTED,03/07/2019,UTC Schedule under lead time / change,
,819652-3,2.0,H117214D,60,2900,2701,02/28/2019,02/28/2019,COMMITTED,02/28/2019,UTC Schedule under lead time / change,
OVERDUE,819652-3,2.0,H117214D,60,2128,2701,12/05/2018,01/31/2019,COMMITTED,01/31/2019,UTC Schedule under lead time / change,
OVERDUE,819652-3,2.0,H117214D,60,2127,2701,12/05/2018,01/24/2019,COMMITTED,01/24/2019,UTC Schedule under lead time / change,
OVERDUE,819652-3,2.0,H117214D,60,2126,2701,11/20/2018,12/20/2018,COMMITTED,12/20/2018,Supplier Other,Outside Process delays
OVERDUE,819652-3,2.0,H117214D,60,2125,2701,11/13/2018,12/18/2018,COMMITTED,12/20/2018,Supplier Other,Outside Process delays
OVERDUE,819652-3,2.0,H117214D,60,2124,2701,11/06/2018,12/05/2018,COMMITTED,12/20/2018,Supplier Other,Outside Process delays
,819652-3,2.0,H117214D,60,3051,2701,05/15/2019,05/15/2019,COMMITTED,05/15/2019,UTC Schedule under lead time / change,
LATE,819652-3,2.0,H117214D,60,2767,2701,02/21/2019,04/03/2019,COMMITTED,04/03/2019,UTC Schedule under lead time / change,
LATE,819652-3,2.0,H117214D,60,2686,2701,02/07/2019,03/28/2019,COMMITTED,03/28/2019,UTC Schedule under lead time / change,
,1024667-1,22.0,H117214D,20,2850,2701,06/19/2019,06/19/2019,COMMITTED,06/19/2019,,
,1024667-1,15.0,H117214D,20,2632,2701,05/29/2019,05/29/2019,COMMITTED,05/29/2019,UTC Schedule under lead time / change,
,1024667-1,10.0,H117214D,20,2406,2701,05/01/2019,05/01/2019,COMMITTED,05/01/2019,UTC Schedule under lead time / change,
,1024667-1,14.0,H117214D,20,2234,2701,04/09/2019,04/09/2019,COMMITTED,04/09/2019,UTC Schedule under lead time / change,
,1024667-1,10.0,H117214D,20,2233,2701,03/27/2019,03/27/2019,COMMITTED,03/27/2019,UTC Schedule under lead time / change,
,1024667-1,10.0,H117214D,20,2232,2701,03/13/2019,03/13/2019,COMMITTED,03/13/2019,UTC Schedule under lead time / change,
,819693-8,1.0,H117214D,10,1994,2701,08/20/2019,08/20/2019,UNCOMMITTED,08/20/2019,,
,819693-8,1.0,H117214D,10,1990,2701,07/10/2019,07/10/2019,COMMITTED,07/10/2019,,
,819693-8,2.0,H117214D,10,1746,2701,02/06/2019,02/06/2019,COMMITTED,02/06/2019,UTC Schedule under lead time / change,
,819693-8,4.0,H117214D,10,1745,2701,12/17/2018,12/17/2018,COMMITTED,12/17/2018,UTC Schedule under lead time / change,
OVERDUE,819693-8,2.0,H117214D,10,1562,2701,12/05/2018,12/14/2018,COMMITTED,12/14/2018,UTC Schedule under lead time / change,
,1024667-1,12.0,H117214D,20,2904,2701,07/24/2019,07/24/2019,COMMITTED,07/24/2019,,
,1024667-1,12.0,H117214D,20,2903,2701,07/10/2019,07/10/2019,COMMITTED,07/10/2019,,
,1024667-1,11.0,H117214D,20,2518,2701,05/15/2019,05/15/2019,COMMITTED,05/15/2019,UTC Schedule under lead time / change,
,1024667-1,10.0,H117214D,20,2231,2701,02/27/2019,02/27/2019,COMMITTED,02/27/2019,UTC Schedule under lead time / change,
,1024667-1,10.0,H117214D,20,2230,2701,02/13/2019,02/13/2019,COMMITTED,02/13/2019,UTC Schedule under lead time / change,
,1024667-1,10.0,H117214D,20,2229,2701,01/30/2019,01/30/2019,COMMITTED,01/30/2019,UTC Schedule under lead time / change,
,1024667-1,10.0,H117214D,20,2228,2701,01/16/2019,01/16/2019,COMMITTED,01/16/2019,UTC Schedule under lead time / change,
,1024667-1,20.0,H117214D,20,2227,2701,12/17/2018,12/17/2018,COMMITTED,12/17/2018,Supplier Other,Outside Process delays
OVERDUE,1024667-1,10.0,H117214D,20,2226,2701,12/05/2018,12/05/2018,COMMITTED,12/17/2018,Supplier Other,Outside Process delays
OVERDUE,1024667-1,9.0,H117214D,20,2225,2701,11/12/2018,11/12/2018,COMMITTED,12/17/2018,Supplier Other,Outside Process delays
,819693-8,1.0,H117214D,10,1838,2701,04/02/2019,04/02/2019,COMMITTED,04/02/2019,,
,776862-3,1.0,H117214D,90,591,2701,04/25/2019,04/25/2019,COMMITTED,04/25/2019,UTC Schedule under lead time / change,
,776862-3,1.0,H117214D,90,891,2701,06/19/2019,06/19/2019,COMMITTED,06/19/2019,UTC Schedule under lead time / change,
,776862-3,1.0,H117214D,90,804,2701,06/19/2019,06/19/2019,COMMITTED,06/19/2019,UTC Schedule under lead time / change,
,776862-3,2.0,H117214D,90,2,2701,01/17/2019,01/17/2019,COMMITTED,01/17/2019,UTC Schedule under lead time / change,
,819835-1,1.0,H117214D,80,937,2701,07/10/2019,07/10/2019,COMMITTED,07/10/2019,,
,819835-1,1.0,H117214D,80,924,2701,06/18/2019,06/18/2019,COMMITTED,06/18/2019,UTC Schedule under lead time / change,
LATE,825651-2,4.0,H117214D,130,607,2702,01/02/2019,01/02/2019,COMMITTED,01/23/2019,Supplier Other,screen material issues
OVERDUE,825651-2,4.0,H117214D,130,604,2702,12/03/2018,01/07/2019,COMMITTED,01/23/2019,Supplier Other,screen material issues
OVERDUE,825651-2,4.0,H117214D,130,603,2702,11/27/2018,12/03/2018,COMMITTED,01/23/2019,Supplier Other,screen material issues
OVERDUE,825651-2,4.0,H117214D,130,602,2702,11/12/2018,01/02/2019,COMMITTED,01/23/2019,Supplier Other,DELAYS AT OUTSIDE SUPPLIERS
,825651-2,10.0,H117214D,130,601,2702,01/23/2019,01/23/2019,COMMITTED,01/23/2019,,
,825651-2,10.0,H117214D,130,600,2702,02/27/2019,02/27/2019,COMMITTED,02/27/2019,,
